lindabbonita,2017-06-13 07:54,0,0,Philippines honors slain troops in Marawi on Independence Day Salute to the Fallen Troops. TUNAY na BAYANI! https://youtu.be/r-TVTfv8o9g,"(['Pilipinas'], Location((12.7503486, 122.7312101, 0.0)))",,,874414592646160385,https://twitter.com/lindabbonita/status/874414592646160385
ZachAbuza,2017-06-13 07:53,14,4,The level of destruction in Marawi is astounding. https://twitter.com/Conflicts/status/874004289357742080 …,,,,874414489315287040,https://twitter.com/ZachAbuza/status/874414489315287040
Dagr_2013,2017-06-13 07:53,0,1,Haul off the entire CHR team to the next bombing target site in Marawi. That ought to shut them up.,"(['My country', ' right or wrong'], Location((36.0462469, -79.5178004, 0.0)))",,,874414394066706432,https://twitter.com/Dagr_2013/status/874414394066706432
wil_twits,2017-06-13 07:53,0,0,"Si Duts nga wla din sa Marawi, umurong balls. Kapag etong si Leni nagpunta dun, mas may balls p sya sa idol mo.","(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",,,874414364182233089,https://twitter.com/wil_twits/status/874414364182233089
jun_veneracion,2017-06-13 07:53,0,3,Fighting for flag and liberation of Marawi. (Photo taken by troops on the front line)… https://www.instagram.com/p/BVQjc_tBjNu/,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874414309626978304,https://twitter.com/jun_veneracion/status/874414309626978304
Ali_N_Ali,2017-06-13 07:52,0,0,Marawi refugee watches as city gets systematically pulverized | The Japan Times http://www.japantimes.co.jp/news/2017/06/12/asia-pacific/marawi-refugee-watches-city-gets-systematically-pulverized/#.WT8pQ-9hrtk.twitter …,"(['\xe9\x96\xa2\xe6\x9d\xb1'], Location((31.6268604, 116.8782856, 0.0)))",,#,874414170497728513,https://twitter.com/Ali_N_Ali/status/874414170497728513
green3yedharry,2017-06-13 07:51,0,0,"@ dzbb Mike Enriquez, soldiers getting killed at Marawi not equal to EJKs. Be responsible naman! You're feeding the trolls!",,@,,874414007322419200,https://twitter.com/green3yedharry/status/874414007322419200
Ivan226622,2017-06-13 07:51,0,0,PH celebrates 119th Independence Day amid raging battle for Marawi http://bit.ly/2teASIH # MarawiClash pic.twitter.com/vRiSQC6FKI — ABS-CB…,,,#,874413905111592961,https://twitter.com/Ivan226622/status/874413905111592961
Ivan226622,2017-06-13 07:51,0,0,"Air strike, nag-umpisa na naman sa Marawi City. pic.twitter.com/rJKuEj5WRH | via dzmmPatrol44 # MarawiClash — DZMM TeleRadyo (DZMMTeleRadyo) …",,,#,874413901601005569,https://twitter.com/Ivan226622/status/874413901601005569
Angelfryxx,2017-06-13 07:50,0,1,Sana matapos na ang gulo sa Marawi # PrayforMarawi,,,#,874413537602314240,https://twitter.com/Angelfryxx/status/874413537602314240
ABSCBNNews,2017-06-13 07:50,8,31,PH celebrates 119th Independence Day amid raging battle for Marawi http://bit.ly/2teASIH # MarawiClashpic.twitter.com/U2mmFesjSl,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,874413507931807747,https://twitter.com/ABSCBNNews/status/874413507931807747
BishopAngaelos,2017-06-13 07:48,36,78,"Heart aches for # Christians killed in # Marawi # Philippines for their Faith, and those mourning. Lord, send Your healing love into Your world","(['United Kingdom'], Location((25.2232283, 55.1594933009, 0.0)))",,# # #,874413230206201856,https://twitter.com/BishopAngaelos/status/874413230206201856
AFPManila,2017-06-13 07:48,37,26,Philippine troops raise flag as bombs fall on war-torn Marawi city http://u.afp.com/4nTP . Photos by Noel Celis ( @ herime23)pic.twitter.com/NkawFcfzzq,"(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",@,,874413043026939908,https://twitter.com/AFPManila/status/874413043026939908
antonicbomb,2017-06-13 07:48,0,1,"No to US intervention""- says the political party who has armed forces in Mindanao who can help ease the Marawi crisis, but opts not to.""","(['Rivendell'], Location((39.0773322, -76.5719085, 0.0)))",,,874413019018665984,https://twitter.com/antonicbomb/status/874413019018665984
denscoronacion,2017-06-13 07:47,0,44,Had the chance to share my views on the US' involvement in the Marawi siege. pic.twitter.com/VdYqaWtnK2,,,,874412750503424000,https://twitter.com/denscoronacion/status/874412750503424000
cbholganza,2017-06-13 07:46,0,0,"Pls share. that our people may know the horrors, the hardships this war in marawi is leaving us. http://fb.me/4f3zpLrgx","(['philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874412616919138304,https://twitter.com/cbholganza/status/874412616919138304
horaciobottino,2017-06-13 07:45,0,0,El terrorismo quiere dividir -Católicos y musulmanes después del ataque a la catedral de Marawi https://shar.es/1RPoSQ,,,,874412489806667777,https://twitter.com/horaciobottino/status/874412489806667777
TrendingBreak,2017-06-13 07:45,0,0,DUTERTE PINIGILANG hindi MALUHA para BIGYANG LAKAS ang PAMILYA ng mga NASAWING SUNDALO sa MARAWI! http://711balita.com/duterte-pinigilang-hindi-maluha-para-bigyang-lakas-ang-pamilya-ng-mga-nasawing-sundalo-sa-marawi.html …,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874412334852321282,https://twitter.com/TrendingBreak/status/874412334852321282
DuterteWatchdog,2017-06-13 07:44,3,2,How U.S. Special Forces help PH troops in Marawi http://news.abs-cbn.com/video/news/06/12/17/how-us-special-forces-help-ph-troops-in-marawi … via @ ABSCBNNews,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874412232255447041,https://twitter.com/DuterteWatchdog/status/874412232255447041
jassspreadlove,2017-06-13 07:44,1,0,Retweeted CONCEPT ( @ ConceptGrp): DOJ mulls financial aid for gov’t troops in Marawi http://conceptnewscentral.com/index.php/2017/06/13/doj-mulls-financial-aid-govt-troops-marawi/ … http://fb.me/6gOj2M5dJ,"(['Manila City', ' National Capital'], Location((14.5906216, 120.9799696, 0.0)))",@,,874412203033710593,https://twitter.com/jassspreadlove/status/874412203033710593
Mes_Sy_,2017-06-13 07:44,0,0,Duterte vows assistance to Marawi war victims; names Evasco as rehab chief http://www.mindanews.com/top-stories/2017/06/duterte-vows-assistance-to-marawi-war-victims-names-evasco-as-rehab-chief/ … via @ mindanews2010 # BangonMarawi,,@,#,874412186256289792,https://twitter.com/Mes_Sy_/status/874412186256289792
EnfoqueNoticias,2017-06-13 07:44,0,0,Filipinas rinde homenaje a soldados caídos en Marawi | Enfoque Noticias http://www.enfoquenoticias.com.mx/noticias/filipinas-rinde-homenaje-soldados-ca-dos-en-marawi …,"(['Ciudad de M\xc3\xa9xico'], Location((19.4326009, -99.1333416, 0.0)))",,,874412120397492224,https://twitter.com/EnfoqueNoticias/status/874412120397492224
aninongligaw35,2017-06-13 07:44,0,0,Amen! Pray for marawi God bless you vice # MAYWARDGracesOneMEGABall,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,874412089779118080,https://twitter.com/aninongligaw35/status/874412089779118080
kamoteQ,2017-06-13 07:44,0,0,So what's the real score now in Marawi?,"(['up in the mountains'], Location((-41.172922, 175.0336701, 0.0)))",,,874412042710417409,https://twitter.com/kamoteQ/status/874412042710417409
LambysPoet,2017-06-13 07:44,0,4,"The distance between the ISIS terrorist war in Marawi City, Philippines to Britney Spears' tour venue in Pasay, Philippines is 923 miles. pic.twitter.com/0kG3gvtgjz","(['Los Angeles', ' CA'], Location((34.054935, -118.244476, 0.0)))",,,874411996577357826,https://twitter.com/LambysPoet/status/874411996577357826
kenjitorcende23,2017-06-13 07:43,0,0,"JUNE 13,2017 NAKAKASHOCK NA BALITA BAKBAKAN SA MARAWI CITY PANOORIN NYO 1: http://youtu.be/spHaTSG9K2I?a  via @ YouTube","(['Davao Region'], Location((7.0645241, 125.6084143, 0.0)))",@,,874411813001154563,https://twitter.com/kenjitorcende23/status/874411813001154563
jb_nalugon,2017-06-13 07:42,0,0,"Sen. Zubiri dares martial law critics: Sagot ko pamasahe niyo puntang Marawi, kausapin niyo yung Maute group"" http://fb.me/40UfqXbPj""",,,,874411721380646912,https://twitter.com/jb_nalugon/status/874411721380646912
PaodeMesa,2017-06-13 07:42,0,0,Prayers for Marawi.,"(['Cainta', ' Calabarzon'], Location((14.5925129, 121.123530488, 0.0)))",,,874411672974245888,https://twitter.com/PaodeMesa/status/874411672974245888
gus_Tiann,2017-06-13 07:42,15,7,Media A'MAQ Memperlihatkan Video Pertempuran Mujahidin IS melawan Tentara Filipina di Kota Marawi yg telah memasuki hari ke 21. pic.twitter.com/THLFEGywW3,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,,874411523266945024,https://twitter.com/gus_Tiann/status/874411523266945024
urlgl,2017-06-13 07:41,0,0,Pemuka Gereja Katolik Marawi Masih Disandera Ekstremis Maute http://dlvr.it/PLq58z pic.twitter.com/9KjHJcr88k,,,,874411385211547648,https://twitter.com/urlgl/status/874411385211547648
Ivan226622,2017-06-13 07:41,0,0,How U.S. Special Forces help PH troops in Marawi http://bit.ly/2tePaZW # MarawiClash pic.twitter.com/RNErXcgUyS — ABS-CBN News (ABSCBNNews…,,,#,874411370292408322,https://twitter.com/Ivan226622/status/874411370292408322
dzrhnews,2017-06-13 07:41,1,0,"WATCH: Armed Forces of the Philippines, maagang sinimulan ang airstrike sa war zone ng Marawi Lanao Del Sur | RH24 @ edmarestabillopic.twitter.com/I3cHPoRlFs","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",@,,874411330370813953,https://twitter.com/dzrhnews/status/874411330370813953
Philtizen,2017-06-13 07:40,0,0,PANOORIN: Inilabas ang isang Video ng pagsasanay ng Maute group bago sila umatake sa marawi city. # marawiattackhttp://fb.me/8AvEIbWVL,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,874411046001233921,https://twitter.com/Philtizen/status/874411046001233921
ABSCBNNews,2017-06-13 07:40,8,47,How U.S. Special Forces help PH troops in Marawi http://bit.ly/2tePaZW # MarawiClashpic.twitter.com/FhAheIGro9,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,874410990795800576,https://twitter.com/ABSCBNNews/status/874410990795800576
mila_d_aguilar,2017-06-13 07:38,39,40,Gov’t knew Maute would stage Marawi siege MAY 18. Why did Duterte & his 100+ hangers-on leave for Russia May 22? http://newsinfo.inquirer.net/904802/solgen-govt-had-advance-info-on-marawi-siege?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1497258001 …,"(['Quezon City', ' Metro Manila PH'], Location((14.6509905, 121.0486155, 0.0)))",,#link_time,874410695860682752,https://twitter.com/mila_d_aguilar/status/874410695860682752
DZMMTeleRadyo,2017-06-13 07:38,6,6,"Air strike, nag-umpisa na naman sa Marawi City. pic.twitter.com/IDayw9l54b | via @ dzmmPatrol44 # MarawiClash","(['ABS-CBN', ' Diliman', ' Quezon City'], Location((11.5874907, 122.7520466, 0.0)))",@,#,874410679318454272,https://twitter.com/DZMMTeleRadyo/status/874410679318454272
ffreethinkers,2017-06-13 07:38,1,1,Palace knew Marawi plot ahead of attack http://fb.me/13q9rYzZi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874410522443210753,https://twitter.com/ffreethinkers/status/874410522443210753
edmarestabillo,2017-06-13 07:37,0,0,"Armed Forces of the Philippines, maagang sinimulan ang airstrike sa war zone ng Marawi Lanao Del Sur. @ dzrhnewspic.twitter.com/Ai0zfzrVgr","(['Quezon City'], Location((14.6509905, 121.0486155, 0.0)))",@,,874410472123936768,https://twitter.com/edmarestabillo/status/874410472123936768
dzbb,2017-06-13 07:37,0,1,"Mga pulis sa ARMM, aminadong magiging pahirapan ang retrieval operations sa mga napaslang sa bakbakan sa Marawi City. | via @ glenjuegopic.twitter.com/KiJKlH7RTQ","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874410462057828353,https://twitter.com/dzbb/status/874410462057828353
jerometarriela,2017-06-13 07:36,0,4,"Dear Mr. President, hindi kahinaan ang humingi ng tulong. :) Di maaalmusal ng mga taga-Marawi ang ego mo. :)","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874410040983080960,https://twitter.com/jerometarriela/status/874410040983080960
ShirleyOrtaleza,2017-06-13 07:35,0,0,LIHIM NG MAUTE AYAW MABULGAR | APAT NA MIYEMBRO INAMBUSH | MARAWI UPDATE https://www.youtube.com/watch?v=To95G5FlPQc&feature=share …,,,,874409912671121412,https://twitter.com/ShirleyOrtaleza/status/874409912671121412
dzmmPatrol44,2017-06-13 07:35,0,1,Airstrike nag umpisa na naman sa Marawi. pic.twitter.com/eSmMwbDptG,,,,874409904622063616,https://twitter.com/dzmmPatrol44/status/874409904622063616
manggagawa,2017-06-13 07:35,1,2,"Independence rallies hit terrorism, US involvement in Marawi @ PhilstarNewshttps://shar.es/1RPb9Z","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874409842101833728,https://twitter.com/manggagawa/status/874409842101833728
dzbb,2017-06-13 07:35,0,1,". @ ICRC, nangangamba sa 'outbreak' ng mga sakit sa evacuation centers na bunga ng patuloy bakbakan sa Marawi City. | via Mao dela Cruz","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874409783893295105,https://twitter.com/dzbb/status/874409783893295105
gzbaee,2017-06-13 07:34,0,0,liputan6dotcom: Pemuka Gereja Katolik Marawi Masih Disandera Ekstremis Maute http://dlvr.it/PLq58z  pic.twitter.com/euXJoZ2tHZ,,,,874409648065056769,https://twitter.com/gzbaee/status/874409648065056769
googlenewsvn,2017-06-13 07:34,0,0,Nước mắt người Philippines giữa bom rơi đạn lạc ở Marawi http://googlenews.vn/nuoc-mat-nguoi-philippines-giua-bom-roi-dan-lac-o-marawi/ …pic.twitter.com/UJyJRmZqHq,"(['Vietnam'], Location((13.2904027, 108.4265113, 0.0)))",,,874409602179371009,https://twitter.com/googlenewsvn/status/874409602179371009
googlenewsvnn,2017-06-13 07:34,0,0,Nước mắt người Philippines giữa bom rơi đạn lạc ở Marawi http://googlenews.vn/nuoc-mat-nguoi-philippines-giua-bom-roi-dan-lac-o-marawi/ …pic.twitter.com/sTtJOy6lFZ,"(['Vi\xe1\xbb\x87t Nam'], Location((13.2904027, 108.4265113, 0.0)))",,,874409569757392896,https://twitter.com/googlenewsvnn/status/874409569757392896
beaglebabe48,2017-06-13 07:33,0,0,Islamic State In Philippines Video Shows 5 Christians Being Executed In Jihadist-Held Marawi… https://www.weaselzippers.us/343433-islamic-state-in-philippines-video-shows-5-christians-being-executed-in-jihadist-held-marawi/ … via @ weaselzippers,"(['USA'], Location((39.7837304, -100.4458825, 0.0)))",@,,874409437452271616,https://twitter.com/beaglebabe48/status/874409437452271616
liputan6dotcom,2017-06-13 07:33,3,6,Pemuka Gereja Katolik Marawi Masih Disandera Ekstremis Maute http://dlvr.it/PLq58z pic.twitter.com/w1zlw7TcFR,"(['Jakarta Indonesia'], Location((-6.1753942, 106.827183, 0.0)))",,,874409273593167872,https://twitter.com/liputan6dotcom/status/874409273593167872
junmeromi,2017-06-13 07:32,0,0,What is the score now in Marawi..? Tapos na po ba ang labanan.. So people can now go back to normal lives?,"(['Dinaig'], Location((7.1919886, 124.183124419, 0.0)))",,,874409225774014464,https://twitter.com/junmeromi/status/874409225774014464
dzbb,2017-06-13 07:32,0,4,"FLASH: Pagtatayo ng tahanan ng mga mahihirap na residente sa Marawi City, Lanao del Sur, prayoridad ng gobyerno. | via @ mamutuesdaypic.twitter.com/ZYDKsc6m34","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874409218551533569,https://twitter.com/dzbb/status/874409218551533569
pm_magazin,2017-06-13 07:31,0,0,Während Kämpfe um Marawi andauern: Erzbischof Schick beendet Reise auf Philippinen http://philippinenmagazin.de/2017/06/13/waehrend-kaempfe-um-marawi-andauern-erzbischof-schick-beendet-reise-auf-philippinen/ …pic.twitter.com/zLWPDtv7rP,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874408895313321984,https://twitter.com/pm_magazin/status/874408895313321984
1alienfrommars,2017-06-13 07:31,0,0,somebody dared someone to burn marawi did pnoy dared militants to massacre troops in al barka?,,,,874408863654596610,https://twitter.com/1alienfrommars/status/874408863654596610
Sgtkenji123,2017-06-13 07:31,0,0,I will not make jokes about our government for this day. Let us mourn for our fallen soldiers who died to save the people of Marawi.,"(['Dasmarinas', ' Calabarzon'], Location((14.6455597, 120.9995684, 0.0)))",,,874408836307668992,https://twitter.com/Sgtkenji123/status/874408836307668992
EdshelDee,2017-06-13 07:31,0,1,The press is getting it all wrong on Marawi and US Special Forces http://dlvr.it/PLq3rb pic.twitter.com/YMlpkgPq0Q,"(['Online', ' Worldwide'], Location((40.3633637, 49.8201728, 0.0)))",,,874408764962516992,https://twitter.com/EdshelDee/status/874408764962516992
draleilajazz,2017-06-13 07:31,0,0,Maybe the time he spent with the families of the 13 Marawi heroes was too emotionally draining for him @ AltTeamAFP,"(['Tacloban City', ' Eastern Visayas'], Location((14.6614269, 121.0469718, 0.0)))",@,,874408728505704448,https://twitter.com/draleilajazz/status/874408728505704448
PHHotTrends,2017-06-13 07:30,0,0,‘Taps’ for heroes of Marawi # MarawiUpdateshttps://shar.es/1RP3PI,"(['Manila City'], Location((14.5906216, 120.9799696, 0.0)))",,#,874408659052371968,https://twitter.com/PHHotTrends/status/874408659052371968
andri000me_13,2017-06-13 07:29,0,0,"RT mediaindonesia Gejolak Marawi Bangkitkan Sel-Sel IS di Indonesia http://ift.tt/2roYuZZ """"","(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,,874408256499851265,https://twitter.com/andri000me_13/status/874408256499851265
JeanRubio14,2017-06-13 07:28,0,1,kawawa ang sandal jn ehh...dinaig pa ang gyera s marawi s sitwasyon ng sandal ehh...,"(['Al Jabriyah', ' Kuwait'], Location((24.25, 38.516667, 0.0)))",,,874408017659351042,https://twitter.com/JeanRubio14/status/874408017659351042
NewsRmn,2017-06-13 07:28,0,0,"Sampung barangay sa Marawi City, hawak pa rin ng Maute Group https://rmn.ph/sampung-barangay-sa-marawi-city-hawak-pa-rin-ng-maute-group/ … via @ rmnnetworks","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874407975389020160,https://twitter.com/NewsRmn/status/874407975389020160
NewsRmn,2017-06-13 07:27,0,0,"Justice Sec. Vitaliano Aguirre, tumangging mag-public apology sa mga idinawit niya sa gulo sa Marawi City https://rmn.ph/justice-sec-vitaliano-aguirre-tumangging-mag-public-apology-sa-mga-idinawit-niya-sa-gulo-sa-marawi-city-2/ …","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874407963154305024,https://twitter.com/NewsRmn/status/874407963154305024
chamonforte,2017-06-13 07:27,0,0,SCRIBBLES ON MARAWI WAR: After the Marawi war (note: word war loosely used) we are seeing our Muslim Filipino... http://fb.me/1oT094JdA,"(['Davao Region'], Location((7.0645241, 125.6084143, 0.0)))",,,874407934469394432,https://twitter.com/chamonforte/status/874407934469394432
sherrymartini_,2017-06-13 07:27,0,0,"Ang dami nang namamatay sa marawi maraming salamat sa serbisyo niyo, AFP.","(['+63'], Location((51.2637794, 102.9668439, 0.0)))",,,874407781566095360,https://twitter.com/sherrymartini_/status/874407781566095360
CaryRegaspi,2017-06-13 07:26,0,1,The press is getting it all wrong on Marawi and US Special Forces | SOFREP http://fb.me/6294nCjlz,,,,874407609322921986,https://twitter.com/CaryRegaspi/status/874407609322921986
alexkendz_,2017-06-13 07:26,0,0,Dalhin narin to sa Marawi https://twitter.com/gmanews/status/874404084039561216 …,"(['Currently California', ' USA'], Location((34.1001341, -118.31944845, 0.0)))",,,874407494117801984,https://twitter.com/alexkendz_/status/874407494117801984
dzrhnews,2017-06-13 07:25,1,0,WATCH (EXCLUSIVE): Panayam sa limang lalaking nasagip ng militar sa Brgy. Rorog Agus sa Marawi City | RH24 @ edmarestabillopic.twitter.com/ozpTRLdMQz,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",@,,874407433237520384,https://twitter.com/dzrhnews/status/874407433237520384
itsdanieldayyy,2017-06-13 07:25,1,0,Saludo para sa mga bayani ng Marawi.,"(['LAGUNA / CAVITE'], Location((14.3433922, 121.0665614, 0.0)))",,,874407291595784193,https://twitter.com/itsdanieldayyy/status/874407291595784193
mediaindonesia,2017-06-13 07:25,3,2,Gejolak Marawi Bangkitkan Sel-Sel IS di Indonesia http://ift.tt/2roYuZZ,"(['Jakarta - Indonesia'], Location((-6.1753942, 106.827183, 0.0)))",,,874407249543929856,https://twitter.com/mediaindonesia/status/874407249543929856
dzrhnews,2017-06-13 07:24,0,0,"SHOWBIZ: Angel Locsin, dedma sa isyung ka-plastikan lang ang pagtulong sa mga naapektuhan ng kaguluhan sa Marawi City # PangunahingBalita","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,874407138134597632,https://twitter.com/dzrhnews/status/874407138134597632
KingpepinMartin,2017-06-13 07:24,0,0,Retweeted Aüd™ ( @ CodeAud): Philippines # ISIS released a video showing execution of Christians in # Marawi... http://fb.me/5Sjb4hhA8,"(['Yonkers', ' NY'], Location((40.9312099, -73.8987469, 0.0)))",@,# #,874407031209439232,https://twitter.com/KingpepinMartin/status/874407031209439232
LambysPoet,2017-06-13 07:24,0,0,"Foreign terrorists were among those who attacked Marawi City on May 23, which prompted the declaration of martial law in Mindanao.""""","(['Los Angeles', ' CA'], Location((34.054935, -118.244476, 0.0)))",,,874406970391842816,https://twitter.com/LambysPoet/status/874406970391842816
lip6global,2017-06-13 07:23,0,0,Pemuka Gereja Katolik Marawi Masih Disandera Ekstremis Maute http://dlvr.it/PLq144 pic.twitter.com/tAfM6oO46d,"(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,,874406875541811200,https://twitter.com/lip6global/status/874406875541811200
dzbb,2017-06-13 07:23,0,5,"FLASH: Militar, maagang naglunsad ng airstrike sa Marawi City, Lanao del Sur. | via @ Benjielitepic.twitter.com/HalhtawLPM","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,874406760156737536,https://twitter.com/dzbb/status/874406760156737536
diggdavao,2017-06-13 07:23,0,0,Abreeza - Donations for Marawi city # abreeza http://dlvr.it/PLq0wR pic.twitter.com/FJEfg6GLbO,"(['Davao City'], Location((7.22650725, 125.454887691, 0.0)))",,#,874406748391579648,https://twitter.com/diggdavao/status/874406748391579648
jeanarbon,2017-06-13 07:22,0,0,don't you know how far to travel to Marawi?tsk!mmeeyygghhaadd!,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874406526001094660,https://twitter.com/jeanarbon/status/874406526001094660
prado_luz,2017-06-13 07:21,0,0,Theories on Maute's Marawi and Resorts World Attack: a failed plan conspiracy of # Digong and his men. https://m.facebook.com/groups/1139523642753664?view=permalink&id=1419406021432090 …,"(['Jersey City'], Location((40.7281575, -74.0776417, 0.0)))",,#,874406243867271168,https://twitter.com/prado_luz/status/874406243867271168
MattRaider5,2017-06-13 07:20,0,0,Pinagtanggol mo pang hitad ka ang nangugulo sa Marawi.BALIW. https://twitter.com/citizen_lumad/status/874130802472214528 …,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,874406167753105408,https://twitter.com/MattRaider5/status/874406167753105408
JuvieEramis,2017-06-13 07:20,0,0,Oh cge nga Sen. Zubiri papuntahin na natin sila. Para maayos na nila gulo sa Marawi. Total sila naman ngawa ng... http://fb.me/24fnw6ilX,,,,874406020113612801,https://twitter.com/JuvieEramis/status/874406020113612801
katuralisme,2017-06-13 07:19,0,0,"tetangga dekat negeri ini di Marawi ndak sekalian di doakan juga, mas https://twitter.com/felixsiauw/status/874094170478002176 …",,,,874405930242146305,https://twitter.com/katuralisme/status/874405930242146305
JOngchangco,2017-06-13 07:19,0,0,"Leni, pakadali pumuntang Luneta! Sa Marawi ka pumunta!",,,,874405877091975168,https://twitter.com/JOngchangco/status/874405877091975168
PhilstarNews,2017-06-13 07:19,0,2,‘Taps’ for heroes of Marawi # MarawiUpdateshttps://shar.es/1RP3PI,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,874405858540609536,https://twitter.com/PhilstarNews/status/874405858540609536
AllenJaimes,2017-06-13 07:19,0,0,Pinoy army b natin yan? Pauwiin na at baka machugi pa sa.marawi. Hanap na lang xa ng mag alaga sa kanya dito.,,,,874405822549286913,https://twitter.com/AllenJaimes/status/874405822549286913
